taxID	Arch_point_1	Arch_point_2	Black_seabass_reef_1	Black_seabass_reef_2	Cat_canyon_1	Cat_canyon_2	Cavern_point	Chicksaw	Cluster_point	Devils_peak_member	field_blank_1	field_blank_2	field_blank_3	field_blank_4	field_blank_5	field_blank_6	Frys_harbor	Graveyard_canyon_1	Graveyard_canyon2	Gull_Island_south_1	Gull_Island_south_2	Hare_rock	Johnsons_lee_north	Johnsons_lee_south	Landing_Cove	Light_house	Miracle_mile	PCR_blank_1	PCR_blank_2	Pedro_reef	Pelican_bay	pos_control_1	pos_control_2	Scorpion_anchorage	Southeast_sea_lion	South_point	Trancion_canyon	Webster_arch	Wychoff_ledge	Yellowbanks	taxonomy
Chordata;Actinopteri;Gobiiformes;Eleotridae;Bostrychus;Bostrychus sinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Bostrychus;s__Bostrychus sinensis
Chordata;Actinopteri;Gobiiformes;Eleotridae;Eleotris;Eleotris acanthopoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris acanthopoma
Chordata;Actinopteri;Gobiiformes;Eleotridae;Eleotris;Eleotris fusca	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris fusca
Chordata;Actinopteri;Gobiiformes;Eleotridae;Oxyeleotris;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Oxyeleotris;s__
Chordata;Actinopteri;Gobiiformes;Eleotridae;Oxyeleotris;Oxyeleotris marmorata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Oxyeleotris;s__Oxyeleotris marmorata
Chordata;Actinopteri;Gobiiformes;Eleotridae;Oxyeleotris;Oxyeleotris selheimi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Oxyeleotris;s__Oxyeleotris selheimi
Chordata;Actinopteri;Gobiiformes;Gobiidae;Acanthogobius;Acanthogobius flavimanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Acanthogobius;s__Acanthogobius flavimanus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Asterropteryx;Asterropteryx semipunctata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Asterropteryx;s__Asterropteryx semipunctata
Chordata;Actinopteri;Gobiiformes;Gobiidae;Awaous;Awaous melanocephalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Awaous;s__Awaous melanocephalus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Bathygobius;Bathygobius lineatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Bathygobius;s__Bathygobius lineatus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Bollmannia;Bollmannia boqueronensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Bollmannia;s__Bollmannia boqueronensis
Chordata;Actinopteri;Gobiiformes;Gobiidae;Cabillus;Cabillus lacertops	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Cabillus;s__Cabillus lacertops
Chordata;Actinopteri;Gobiiformes;Gobiidae;Cabillus;Cabillus sp. CBM:ZF:12221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Cabillus;s__Cabillus sp. CBM:ZF:12221
Chordata;Actinopteri;Gobiiformes;Gobiidae;Callogobius;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Callogobius;s__
Chordata;Actinopteri;Gobiiformes;Gobiidae;Callogobius;Callogobius snelliusi	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Callogobius;s__Callogobius snelliusi
Chordata;Actinopteri;Gobiiformes;Gobiidae;Chriolepis;Chriolepis zebra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Chriolepis;s__Chriolepis zebra
Chordata;Actinopteri;Gobiiformes;Gobiidae;Ctenogobiops;Ctenogobiops tangaroai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Ctenogobiops;s__Ctenogobiops tangaroai
Chordata;Actinopteri;Gobiiformes;Gobiidae;Fusigobius;Fusigobius neophytus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Fusigobius;s__Fusigobius neophytus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gillichthys;Gillichthys seta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gillichthys;s__Gillichthys seta
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gnatholepis;Gnatholepis cauerensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gnatholepis;s__Gnatholepis cauerensis
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobiodon;Gobiodon micropus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gobiodon;s__Gobiodon micropus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobiodon;Gobiodon quinquestrigatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gobiodon;s__Gobiodon quinquestrigatus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobioides;Gobioides broussonnetii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gobioides;s__Gobioides broussonnetii
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gunnellichthys;Gunnellichthys monostigma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gunnellichthys;s__Gunnellichthys monostigma
Chordata;Actinopteri;Gobiiformes;Gobiidae;Gymnogobius;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gymnogobius;s__
Chordata;Actinopteri;Gobiiformes;Gobiidae;Luciogobius;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Luciogobius;s__
Chordata;Actinopteri;Gobiiformes;Gobiidae;Microgobius;Microgobius thalassinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Microgobius;s__Microgobius thalassinus
Chordata;Actinopteri;Gobiiformes;Gobiidae;NA;	0	0	0	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	0	0	36	484	1474	0	0	0	0	0	0	968	0	2297	0	0	0	1717	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__NA;s__
Chordata;Actinopteri;Gobiiformes;Gobiidae;Nemateleotris;Nemateleotris magnifica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Nemateleotris;s__Nemateleotris magnifica
Chordata;Actinopteri;Gobiiformes;Gobiidae;Oplopomus;Oplopomus oplopomus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Oplopomus;s__Oplopomus oplopomus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Paragobiodon;Paragobiodon echinocephalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Paragobiodon;s__Paragobiodon echinocephalus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Paragobiodon;Paragobiodon melanosoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Paragobiodon;s__Paragobiodon melanosoma
Chordata;Actinopteri;Gobiiformes;Gobiidae;Priolepis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Priolepis;s__
Chordata;Actinopteri;Gobiiformes;Gobiidae;Priolepis;Priolepis akihitoi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Priolepis;s__Priolepis akihitoi
Chordata;Actinopteri;Gobiiformes;Gobiidae;Priolepis;Priolepis hipoliti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Priolepis;s__Priolepis hipoliti
Chordata;Actinopteri;Gobiiformes;Gobiidae;Priolepis;Priolepis latifascima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Priolepis;s__Priolepis latifascima
Chordata;Actinopteri;Gobiiformes;Gobiidae;Ptereleotris;Ptereleotris heteroptera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Ptereleotris;s__Ptereleotris heteroptera
Chordata;Actinopteri;Gobiiformes;Gobiidae;Ptereleotris;Ptereleotris microlepis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Ptereleotris;s__Ptereleotris microlepis
Chordata;Actinopteri;Gobiiformes;Gobiidae;Rhinogobiops;Rhinogobiops nicholsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	8	0	18	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Rhinogobiops;s__Rhinogobiops nicholsii
Chordata;Actinopteri;Gobiiformes;Gobiidae;Rhinogobius;Rhinogobius szechuanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Rhinogobius;s__Rhinogobius szechuanensis
Chordata;Actinopteri;Gobiiformes;Gobiidae;Sicyopterus;Sicyopterus lagocephalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Sicyopterus;s__Sicyopterus lagocephalus
Chordata;Actinopteri;Gobiiformes;Gobiidae;Stiphodon;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Stiphodon;s__
Chordata;Actinopteri;Gobiiformes;Gobiidae;Trimma;Trimma milta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Trimma;s__Trimma milta
Chordata;Actinopteri;Gobiiformes;Gobiidae;Trimma;Trimma sp. CBM DNA No. 2008-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Trimma;s__Trimma sp. CBM DNA No. 2008-128
Chordata;Actinopteri;Gobiiformes;Gobiidae;Valenciennea;Valenciennea strigata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Valenciennea;s__Valenciennea strigata
Chordata;Actinopteri;Gobiiformes;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gobiiformes;f__NA;g__;s__
Chordata;Actinopteri;Gonorynchiformes;Chanidae;Chanos;Chanos chanos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Gonorynchiformes;f__Chanidae;g__Chanos;s__Chanos chanos
Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis chryseres	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Myripristis;s__Myripristis chryseres
Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis greenfieldi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Myripristis;s__Myripristis greenfieldi
Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis pralinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Myripristis;s__Myripristis pralinia
Chordata;Actinopteri;Holocentriformes;Holocentridae;Myripristis;Myripristis violacea	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Myripristis;s__Myripristis violacea
Chordata;Actinopteri;Holocentriformes;Holocentridae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__NA;s__
Chordata;Actinopteri;Holocentriformes;Holocentridae;Neoniphon;Neoniphon opercularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Neoniphon;s__Neoniphon opercularis
Chordata;Actinopteri;Holocentriformes;Holocentridae;Neoniphon;Neoniphon sammara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Neoniphon;s__Neoniphon sammara
Chordata;Actinopteri;Holocentriformes;Holocentridae;Ostichthys;Ostichthys japonicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Ostichthys;s__Ostichthys japonicus
Chordata;Actinopteri;Holocentriformes;Holocentridae;Ostichthys;Ostichthys kaianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Ostichthys;s__Ostichthys kaianus
Chordata;Actinopteri;Holocentriformes;Holocentridae;Plectrypops;Plectrypops lima	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Plectrypops;s__Plectrypops lima
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron caudimaculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron caudimaculatum
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron diadema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron diadema
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron ittodai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron ittodai
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron punctatissimum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron punctatissimum
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron rubrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron rubrum
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron spiniferum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron spiniferum
Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron tiere	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Holocentriformes;f__Holocentridae;g__Sargocentron;s__Sargocentron tiere
Chordata;Actinopteri;Istiophoriformes;Istiophoridae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Istiophoriformes;f__Istiophoridae;g__NA;s__
Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Apogon;s__
Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon doryssa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Apogon;s__Apogon doryssa
Chordata;Actinopteri;Kurtiformes;Apogonidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__NA;s__
Chordata;Actinopteri;Kurtiformes;Apogonidae;Nectamia;Nectamia savayensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Nectamia;s__Nectamia savayensis
Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Ostorhinchus;s__
Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus angustatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Ostorhinchus;s__Ostorhinchus angustatus
Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus compressus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Ostorhinchus;s__Ostorhinchus compressus
Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus nigrofasciatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Ostorhinchus;s__Ostorhinchus nigrofasciatus
Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus novemfasciatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Ostorhinchus;s__Ostorhinchus novemfasciatus
Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus sp. NSMT:P:62210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Kurtiformes;f__Apogonidae;g__Ostorhinchus;s__Ostorhinchus sp. NSMT:P:62210
